"from";"to"
"12012480";"12004891"
"12012480";"12012641"
"12012480";"12012640"
"12012480";"12012639"
"12012480";"12012007"
"12004885";"12004886"
"12004885";"12004887"
"12004885";"12011559"
"12012634";"12012635"
"12012634";"12012637"
"12012634";"12012974"
"12012634";"12012975"
"12012634";"12012976"
"12012634";"12012977"
"12012634";"12014705"
"12012634";"12014571"
"12012634";"12014560"
"12012634";"12014559"
"12012634";"12014558"
"12012634";"12014220"
"12012634";"12013823"
"12012634";"12013824"
"12012634";"12014039"
"12012634";"12014040"
"12012634";"12014219"
"12010722";"12004785"
"12010722";"12011553"
"12010722";"12012478"
"12011552";"12004800"
"12011552";"12011960"
"12011552";"12012972"
"12011981";"12004792"
"12011981";"12011983"
"12011981";"12012973"
"12011981";"12012731"
"12011982";"12004802"
"12011982";"12004801"
"12011982";"12004796"
"stat";"11000012"
"11000012";"12002800"
"11000012";"12012831"
"11000012";"12002806"
"11000012";"12012826"
"11000012";"12012363"
"11000012";"12011115"
"11000012";"12002976"
"11000012";"12002942"
"11000012";"12002925"
"11000012";"12002917"
"11000012";"12002858"
"11000012";"12002766"
"11000012";"12002865"
"11000012";"12002833"
"12002766";"12012371"
"12002766";"12012372"
"12002766";"12012601"
"12002766";"12012920"
"12002766";"12014952"
"12002766";"12002902"
"12002766";"12002998"
"12002766";"12002906"
"12002766";"12002907"
"12002766";"12002997"
"12002766";"12002908"
"12002766";"12002909"
"12002766";"12002910"
"12002766";"12002996"
"12002766";"12002905"
"12002766";"12002995"
"12002766";"12002904"
"12002766";"12002911"
"12002766";"12002994"
"12002766";"12002993"
"12002766";"12002903"
"12002766";"12002912"
"12002766";"12002982"
"12002766";"12002983"
"12002766";"12002984"
"12002766";"12002985"
"12002766";"12002991"
"12002766";"12002986"
"12002766";"12002987"
"12002766";"12002988"
"12002766";"12002989"
"12002766";"12002990"
"12002766";"12012370"
"12002766";"12003022"
"12002766";"12003021"
"12002766";"12003020"
"12002766";"12003019"
"12002766";"12003018"
"12002766";"12003017"
"12002766";"12002879"
"12002766";"12003016"
"12002766";"12003015"
"12002766";"12003014"
"12002766";"12003001"
"12002766";"12003013"
"12002766";"12003012"
"12002766";"12003011"
"12002766";"12003010"
"12002766";"12003009"
"12002766";"12003008"
"12002766";"12003007"
"12002766";"12003006"
"12002766";"12003005"
"12002766";"12003002"
"12002766";"12003004"
"12002766";"12003003"
"12002766";"12002824"
"12002766";"12003023"
"12002766";"12003025"
"12002766";"12003027"
"12002766";"12003000"
"12002766";"12003034"
"12002766";"12010783"
"12002766";"12011122"
"12002766";"12011432"
"12002766";"12002901"
"12002766";"12011471"
"12002766";"12011472"
"12002766";"12011473"
"12002766";"12002999"
"12002766";"12012369"
"12002766";"12012368"
"12002766";"12012367"
"12002766";"12011474"
"12002766";"12012365"
"12002766";"12011475"
"12002766";"12012001"
"12002800";"12002832"
"12002800";"12012360"
"12002800";"12012827"
"12002806";"12002807"
"12002806";"12002808"
"12002806";"12002809"
"12002806";"12002815"
"12002806";"12002924"
"12002806";"12002825"
"12002806";"12002852"
"12002833";"12002973"
"12002833";"12002974"
"12002833";"12002975"
"12002858";"12012828"
"12002858";"12002943"
"12002858";"12002780"
"12002858";"12002768"
"12002865";"12015166"
"12002865";"12011113"
"12002865";"12002883"
"12002865";"12002816"
"12002917";"12002767"
"12002917";"12002801"
"12002917";"12002805"
"12002925";"12002775"
"12002925";"12002782"
"12002925";"12002787"
"12002925";"12002853"
"12002925";"12002926"
"12002925";"12002945"
"12002925";"12011969"
"12002925";"12012566"
"12011115";"12002763"
"12011115";"12002769"
"12011115";"12002773"
"12011115";"12002774"
"12011115";"12002888"
"12011115";"12011116"
"12011115";"12011117"
"12011115";"12015161"
"12012363";"12002772"
"12012363";"12002776"
"12012363";"12002869"
"12012363";"12002963"
"12012831";"12002860"
"12012831";"12002863"
"12012831";"12013994"
"12012831";"12013996"
"12012831";"12015162"
"12002816";"12002818"
"12002816";"12002817"
"12002816";"12003037"
"12002816";"12011112"
"12002816";"12002862"
"12002883";"12012918"
"12002883";"12012917"
"12011113";"12002781"
"12011113";"12011114"
"12011113";"12015165"
"12002767";"12002810"
"12002767";"12002822"
"12002767";"12002968"
"12002767";"12003033"
"12002767";"12012952"
"12002767";"12012951"
"12002801";"12002812"
"12002801";"12012919"
"12002801";"12014921"
"12002805";"12002966"
"12002805";"12002964"
"12002775";"12002898"
"12002775";"12002872"
"12002775";"12002792"
"12002775";"12002791"
"12002775";"12002789"
"12002775";"12002790"
"12002782";"12002786"
"12002782";"12002836"
"12002782";"12014551"
"12002782";"12002783"
"12002782";"12003041"
"12002787";"12002788"
"12002787";"12012916"
"12002853";"12002855"
"12002853";"12002854"
"12002945";"12012093"
"12002945";"12010723"
"12002945";"12002947"
"12011969";"12002887"
"12011969";"12002794"
"12012566";"12012568"
"12012566";"12012217"
"12012566";"12012216"
"12012566";"12012214"
"12002763";"12002765"
"12002763";"12002764"
"12002769";"12002870"
"12002769";"12002831"
"12002769";"12002830"
"12002769";"12002829"
"12002769";"12002941"
"12002773";"12002798"
"12002773";"12002931"
"12002773";"12011968"
"12002773";"12011980"
"12002773";"12014830"
"12002774";"12010782"
"12002774";"12003044"
"12002774";"12002813"
"12002774";"12002799"
"12002888";"12002913"
"12002888";"12002927"
"12002888";"12003029"
"12002888";"12003040"
"12002888";"12002891"
"12002888";"12002890"
"12002888";"12002889"
"12011117";"12011118"
"12011117";"12002893"
"12015161";"12002930"
"12015161";"12002884"
"12015161";"12002814"
"12002772";"12014554"
"12002772";"12014553"
"12002772";"12014552"
"12002772";"12011369"
"12002772";"12002962"
"12002772";"12002821"
"12002772";"12002797"
"12002772";"12002796"
"12002776";"12002777"
"12002776";"12002851"
"12002776";"12002864"
"12002776";"12002880"
"12002776";"12012564"
"12002963";"12002873"
"12002963";"12002978"
"12002963";"12002979"
"12002860";"12002811"
"12002860";"12002892"
"12002860";"12002920"
"12002863";"12002895"
"12002863";"12002896"
"12002863";"12002897"
"12013994";"12011970"
"12013994";"12013995"
"12013996";"12002857"
"12013996";"12011901"
"12015162";"12015163"
"12015162";"12015164"
"stat";"11000013"
"11000013";"12004282"
"11000013";"12004365"
"11000013";"12004536"
"11000013";"12011042"
"11000013";"12011161"
"11000013";"12004274"
"11000013";"12011162"
"11000013";"12011163"
"11000013";"12012331"
"11000013";"12004304"
"11000013";"12012811"
"11000013";"12014946"
"11000013";"12014948"
"11000013";"12004273"
"11000013";"12004307"
"11000013";"12014950"
"12004273";"12004446"
"12004273";"12004445"
"12004274";"12004444"
"12004274";"12011477"
"12004282";"12004427"
"12004282";"12004428"
"12004282";"12004429"
"12004282";"12004430"
"12004282";"12004431"
"12004282";"12004432"
"12004282";"12011041"
"12004282";"12012124"
"12004304";"12004459"
"12004304";"12004458"
"12004304";"12004453"
"12004304";"12004452"
"12004307";"12004294"
"12004307";"12004205"
"12004307";"12004295"
"12004307";"12004302"
"12004307";"12004245"
"12004307";"12004246"
"12004307";"12004247"
"12004307";"12004256"
"12004307";"12004253"
"12004307";"12004527"
"12004307";"12004251"
"12004307";"12004193"
"12004307";"12004210"
"12004307";"12004303"
"12004307";"12004525"
"12004307";"12004386"
"12004307";"12004390"
"12004307";"12004207"
"12004307";"12004211"
"12004307";"12004213"
"12004307";"12004391"
"12004307";"12004408"
"12004307";"12011953"
"12004307";"12004411"
"12004307";"12004257"
"12004307";"12004198"
"12004307";"12004258"
"12004307";"12004228"
"12004307";"12004235"
"12004307";"12011952"
"12004307";"12004239"
"12004307";"12004240"
"12004307";"12004194"
"12004307";"12004264"
"12004307";"12004195"
"12004307";"12004199"
"12004307";"12004226"
"12004307";"12004224"
"12004307";"12004266"
"12004307";"12004268"
"12004307";"12004208"
"12004307";"12004219"
"12004307";"12004217"
"12004307";"12011951"
"12004307";"12004244"
"12004307";"12004216"
"12004307";"12004272"
"12004307";"12004287"
"12004307";"12004290"
"12004307";"12004559"
"12004365";"12004192"
"12004365";"12004366"
"12004365";"12004277"
"12004365";"12004284"
"12004365";"12004286"
"12004365";"12004276"
"12004365";"12004311"
"12004365";"12004270"
"12004365";"12004265"
"12004365";"12004345"
"12004365";"12004218"
"12004365";"12004214"
"12004365";"12012651"
"12004365";"12004401"
"12004365";"12004385"
"12004365";"12004409"
"12004365";"12004197"
"12004365";"12004531"
"12004365";"12004203"
"12004365";"12004547"
"12004365";"12004562"
"12004365";"12010767"
"12004365";"12004389"
"12004365";"12011259"
"12004536";"12011877"
"12004536";"12011026"
"12004536";"12004313"
"12004536";"12004299"
"12004536";"12004281"
"12011042";"12011043"
"12011042";"12011166"
"12011163";"12011165"
"12011163";"12011262"
"12012331";"12012332"
"12012331";"12012333"
"12014946";"12004212"
"12014946";"12004259"
"12014946";"12004269"
"12014946";"12004280"
"12014946";"12004289"
"12014946";"12004291"
"12014946";"12004367"
"12014946";"12004369"
"12014946";"12004397"
"12014946";"12014947"
"12014946";"12014972"
"12014948";"12004260"
"12014948";"12004254"
"12014948";"12004252"
"12014948";"12004250"
"12014948";"12004249"
"12014948";"12004243"
"12014948";"12004242"
"12014948";"12004241"
"12014948";"12004238"
"12014948";"12004237"
"12014948";"12004236"
"12014948";"12004233"
"12014948";"12004232"
"12014948";"12004231"
"12014948";"12004230"
"12014948";"12004229"
"12014948";"12004227"
"12014948";"12004225"
"12014948";"12004223"
"12014948";"12004222"
"12014948";"12004221"
"12014948";"12004220"
"12014948";"12004215"
"12014948";"12004209"
"12014948";"12004206"
"12014948";"12004204"
"12014948";"12004202"
"12014948";"12004201"
"12014948";"12004200"
"12014948";"12004196"
"12014948";"12004191"
"12014948";"12004190"
"12014948";"12004189"
"12014948";"12011476"
"12014948";"12011131"
"12014948";"12004524"
"12014948";"12004522"
"12014948";"12004393"
"12014948";"12011614"
"12014948";"12011615"
"12014948";"12012222"
"12014948";"12013921"
"12014948";"12014949"
"12014948";"12004384"
"12014948";"12004378"
"12014948";"12004343"
"12014948";"12004310"
"12014948";"12004309"
"12014948";"12004301"
"12014948";"12004261"
"12014948";"12004262"
"12014948";"12004263"
"12014948";"12004267"
"12014948";"12004271"
"12014948";"12004278"
"12014948";"12004285"
"12014948";"12004288"
"12014948";"12004292"
"12014948";"12004296"
"12014948";"12004297"
"12014948";"12004298"
"12014950";"12004346"
"12014950";"12004275"
"12014950";"12004388"
"12014950";"12012474"
"12014950";"12011878"
"12014950";"12011642"
"12014950";"12011617"
"12014950";"12014971"
"12004193";"12004375"
"12004193";"12004376"
"12004193";"12004377"
"12004194";"12004398"
"12004195";"12012814"
"12004195";"12012813"
"12004195";"12011879"
"12004195";"12004410"
"12004195";"12004374"
"12004195";"12004373"
"12004195";"12004372"
"12004195";"12004371"
"12004195";"12004351"
"12004195";"12004350"
"12004195";"12004349"
"12004195";"12004348"
"12004195";"12004347"
"12004195";"12004333"
"12004195";"12004332"
"12004195";"12004331"
"12004195";"12004330"
"12004205";"12004582"
"12004211";"12004334"
"12004211";"12004335"
"12004211";"12004336"
"12004213";"12004327"
"12004213";"12004328"
"12004213";"12004329"
"12004213";"12004326"
"12004219";"12004320"
"12004219";"12004319"
"12004226";"12010680"
"12004226";"12004340"
"12004226";"12004341"
"12004239";"12004579"
"12004244";"12004323"
"12004244";"12004324"
"12004244";"12004325"
"12004247";"12012739"
"12004247";"12012740"
"12004247";"12004314"
"12004247";"12004317"
"12004251";"12004321"
"12004251";"12004322"
"12004251";"12004578"
"12004256";"12004357"
"12004258";"12004577"
"12004264";"12004575"
"12004264";"12011261"
"12004266";"12004380"
"12004266";"12004381"
"12004266";"12004379"
"12004268";"12004337"
"12004268";"12004338"
"12004268";"12004339"
"12004272";"12004344"
"12004294";"12004477"
"12004294";"12004476"
"12004294";"12004475"
"12004295";"12004449"
"12004295";"12004450"
"12004295";"12011441"
"12004408";"12004576"
"12011951";"12004467"
"12011951";"12004468"
"12011951";"12004474"
"12011951";"12004473"
"12011952";"12004469"
"12011952";"12004482"
"12011953";"12004481"
"12011953";"12004483"
"12011953";"12012359"
"12004214";"12004383"
"12004214";"12004382"
"12004265";"12004518"
"12004276";"12004507"
"12004276";"12004508"
"12004276";"12004509"
"12004276";"12004510"
"12004276";"12004511"
"12004277";"12004500"
"12004277";"12004499"
"12004277";"12004498"
"12004284";"12012477"
"12004286";"12004521"
"12004286";"12004520"
"12004311";"12004516"
"12004345";"12004552"
"12004345";"12004551"
"12004366";"12004489"
"12004366";"12004488"
"12004366";"12004487"
"12004401";"12012125"
"12004401";"12011121"
"12004401";"12004506"
"12004401";"12004505"
"12004401";"12004503"
"12004401";"12004504"
"12004281";"12004413"
"12004281";"12004526"
"12004281";"12004412"
"12004281";"12004593"
"12004299";"12004440"
"12004299";"12004441"
"12004299";"12004442"
"12004313";"12011478"
"12011026";"12011028"
"12011026";"12011027"
"12011877";"12004485"
"12011877";"12004486"
"12011877";"12012871"
"12004259";"12004342"
"12004259";"12004407"
"12004269";"12004318"
"12004269";"12004404"
"12004280";"12004470"
"12004280";"12004472"
"12004289";"12004556"
"12004291";"12004405"
"12004291";"12004406"
"12004367";"12012123"
"12004367";"12004546"
"12004367";"12004457"
"12004367";"12004456"
"12004369";"12004478"
"12004369";"12004479"
"12004369";"12004480"
"12004397";"12004501"
"12004397";"12004502"
"12014947";"12004542"
"12014947";"12004543"
"12004200";"12010691"
"12004202";"12004362"
"12004202";"12004361"
"12004202";"12004359"
"12004209";"12004587"
"12004220";"12004402"
"12004220";"12004403"
"12004220";"12004528"
"12004225";"12004529"
"12004225";"12011260"
"12004225";"12004530"
"12004227";"12004590"
"12004237";"12004571"
"12004243";"12013923"
"12004249";"12004574"
"12004252";"12004566"
"12004254";"12004572"
"12004254";"12004591"
"12004261";"12004565"
"12004267";"12004567"
"12004267";"12004568"
"12004267";"12004569"
"12004278";"12004490"
"12004278";"12004491"
"12004278";"12004492"
"12004285";"12004352"
"12004285";"12004353"
"12004285";"12004354"
"12004285";"12004355"
"12004285";"12004356"
"12004285";"12012127"
"12004288";"12013922"
"12004292";"12004519"
"12004292";"12004532"
"12004292";"12004533"
"12004292";"12004534"
"12004296";"12004513"
"12004296";"12004512"
"12004297";"12004447"
"12004297";"12004448"
"12004298";"12004514"
"12004298";"12004523"
"12004298";"12011428"
"12004310";"12004585"
"12004343";"12004464"
"12004343";"12004465"
"12004384";"12004554"
"12004384";"12004553"
"12004393";"12004564"
"12011615";"12004466"
"12011615";"12004471"
"12013921";"12011030"
"12013921";"12012471"
"12004275";"12004433"
"12004275";"12004434"
"12004275";"12004594"
"12004275";"12011616"
"12004346";"12004493"
"12004346";"12004494"
"12004346";"12004495"
"12004346";"12004496"
"12004346";"12004497"
"12004388";"12004549"
"12004388";"12004550"
"12011617";"12004421"
"12011617";"12004419"
"12011642";"12004436"
"12011642";"12004437"
"12011642";"12004438"
"12011642";"12004439"
"12011642";"12004548"
"12011878";"12004462"
"12011878";"12004461"
"12011878";"12004460"
"12012474";"12011620"
"12012474";"12012476"
"stat";"11000014"
"11000014";"12010264"
"11000014";"12010274"
"11000014";"12015093"
"11000014";"12014979"
"11000014";"12014695"
"11000014";"12010295"
"11000014";"12010267"
"11000014";"12014049"
"11000014";"12012614"
"11000014";"12010341"
"11000014";"12012979"
"11000014";"12010310"
"11000014";"12010260"
"11000014";"12010256"
"11000014";"12010254"
"12010260";"12010261"
"12010260";"12010262"
"12010264";"12010272"
"12010264";"12012110"
"12010267";"12010269"
"12010267";"12010292"
"12010267";"12010268"
"12010267";"12014980"
"12010274";"12011005"
"12010274";"12010960"
"12010274";"12010286"
"12010274";"12010276"
"12010295";"12010299"
"12010295";"12012891"
"12010295";"12010282"
"12010310";"12010320"
"12010310";"12010311"
"12010310";"12010323"
"12010310";"12010679"
"12010341";"12014816"
"12010341";"12010346"
"12010341";"12010345"
"12014049";"12012293"
"12014049";"12010263"
"12015093";"12015095"
"12015093";"12015094"
"12015093";"12012112"
"12015093";"12010822"
"12010269";"12011955"
"12010269";"12011956"
"12010269";"12014917"
"12010292";"12010293"
"12010292";"12010294"
"12010276";"12010278"
"12010276";"12010277"
"12010286";"12010958"
"12010286";"12010291"
"12010286";"12010288"
"12010286";"12010290"
"12010286";"12010289"
"12010286";"12012008"
"12010960";"12012351"
"12010960";"12011498"
"12011005";"12015091"
"12011005";"12011006"
"12010282";"12010285"
"12010282";"12010823"
"12010299";"12012291"
"12010299";"12012412"
"12010299";"12015092"
"12010299";"12010301"
"12010299";"12010300"
"12012891";"12012893"
"12012891";"12012892"
"12012891";"12012413"
"12010311";"12012616"
"12010311";"12010313"
"12010311";"12010312"
"12010323";"12010324"
"12010323";"12010325"
"12010323";"12012617"
"12010346";"12010348"
"12010346";"12011591"
"12010346";"12010349"
"12010346";"12010350"
"12012112";"12011936"
"12012112";"12012113"
"12015095";"12015096"
"12015095";"12012111"
"stat";"11000015"
"11000015";"12005169"
"11000015";"12012317"
"11000015";"12005170"
"11000015";"12005203"
"11000015";"12005183"
